Fecha;Documento;Solicitante;Material(sku);Descrip;Cantidad;Precio;Moneda;Numero de pedido;Tipo pedido ;Cant2;Prec2;Año;Mes;Dia;Fecha2;Week;Canal;Subcanal;Marca;Categoria
20230218;1035134;1660;SM-T220NZADARO;Galaxy Tab A7 Lite 32/3GB Dark Grey AR;1;4886787;ARS;87855;Pedido;1;48867,87;2023;02;18;18/02/2023;7;Baires IT (WEB);Baires IT;Samsung;Tablets
20230218;1035135;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005141464440;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035137;1627;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5112013;Pedido;1;12809,09;2023;02;18;18/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230218;1035138;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005141565594;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035139;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005141602012;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035140;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005141608090;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035141;1582;SM-A135MZKKLEA;Galaxy A13 4/128Gb Black *KNOX*;1;6115620;ARS;2000005141608398;Pedido;1;61156,2;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230218;1035142;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005139233294;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035143;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005141635978;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035144;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005141674576;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035145;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005141690984;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035146;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005141710014;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035147;1581;SM-A135MZKKLEA;Galaxy A13 4/128Gb Black *KNOX*;1;6115620;ARS;2000005141746108;Pedido;1;61156,2;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230218;1035148;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005141770940;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035149;1582;SM-A235MZKEARO;Galaxy A23 128/4GB Black;1;8429669;ARS;2000005141775554;Pedido;1;84296,69;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Smartphones
20230218;1035150;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005141810808;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035151;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005141858928;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035152;1627;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5112096;Pedido;1;12809,09;2023;02;18;18/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230218;1035153;1638;HW-T400/ZB;Soundbar 40w RMS 2ch HW-T400 Black;1;2755642;ARS;2000005141897418;Pedido;1;27556,42;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Soundbars
20230218;1035154;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005141908654;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035155;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005141921536;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035156;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005141921244;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035157;1609;T676J-FALCAR11;TCL 30+ 128/4gb Tech Black RVA;1;7231322;ARS;2000005141986510;Pedido;1;72313,22;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Celulares
20230218;1035158;94;SM-R900NZAAARO;Galaxy Watch5 40mm Graphite;1;5574588;ARS;87859;Pedido;1;55745,88;2023;02;18;18/02/2023;7;Multipoint;Multipoint;Samsung;Smartwatch
20230218;1035159;1582;HW-T400/ZB;Soundbar 40w RMS 2ch HW-T400 Black;1;2755642;ARS;2000005141992660;Pedido;1;27556,42;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Soundbars
20230218;1035161;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005142000356;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035162;1582;QN55Q65BAGCZB;"55"" QLED 4K Q65B";1;22727190;ARS;2000005142024740;Pedido;1;227271,9;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Smart TV
20230218;1035163;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142061724;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035164;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142098206;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035165;1582;EF-PA536TPEGWW;A53 Silicone Cover Pink;1;793306;ARS;2000005142108228;Pedido;1;7933,06;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Fundas
20230218;1035166;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005142155814;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035167;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142180844;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035168;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142196136;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035169;1638;UN32T4300AGCZB;"32"" Smart TV HD SERIE T4300";1;5123884;ARS;2000005142209714;Pedido;1;51238,84;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Smart TV
20230218;1035170;94;SM-X200NZAMARO;Galaxy Tab A8 64/4GB Gray AR;1;6008978;ARS;87867;Pedido;1;60089,78;2023;02;18;18/02/2023;7;Multipoint;Multipoint;Samsung;Tablets
20230218;1035171;1638;HW-T400/ZB;Soundbar 40w RMS 2ch HW-T400 Black;1;2755642;ARS;2000005142242556;Pedido;1;27556,42;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Soundbars
20230218;1035172;95;VR05R5050WK;Aspiradora Robot Powerbot-E VR500 Wifi;1;11074298;ARS;87868;Pedido;1;110742,98;2023;02;18;18/02/2023;7;Multipoint;Multipoint;Samsung;Aspiradoras
20230218;1035173;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005142362252;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035174;1594;SM-P610NZAUARO;"Galaxy Tab S6 Lite 64/4GB 10,4""WIFI Gray";1;13484072;ARS;ML5112126;Pedido;1;134840,72;2023;02;18;18/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Tablets
20230218;1035175;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142396772;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035176;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142384778;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035177;1582;SM-A135MZKKLEA;Galaxy A13 4/128Gb Black *KNOX*;1;6115620;ARS;2000005142487718;Pedido;1;61156,2;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230218;1035178;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005142494546;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035179;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142481866;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035180;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142528050;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035181;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005142542756;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035182;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142545542;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035183;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142592782;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035184;94;SM-S918BZEMARO;Galaxy S23 Ultra 256/12gb+8gb Beige;1;30413157;ARS;87872;Pedido;1;304131,57;2023;02;18;18/02/2023;7;Multipoint;Multipoint;Samsung;#N/D
20230218;1035185;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142647550;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035186;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142720596;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035187;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005142758310;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035188;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005142745428;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035190;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005142786926;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035191;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142800044;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035192;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005142829600;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035193;1627;GP-TOU020SABWW;UV Sterilizer Wireless Charging White;1;950136;ARS;ML5112147;Pedido;1;9501,36;2023;02;18;18/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230218;1035194;1595;SM-P610NZAUARO;"Galaxy Tab S6 Lite 64/4GB 10,4""WIFI Gray";1;13484072;ARS;ML5112149;Pedido;1;134840,72;2023;02;18;18/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Tablets
20230218;1035195;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142849688;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035196;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005142889046;Pedido;1;33057,02;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230218;1035198;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005142948624;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035199;1638;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005142996824;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035200;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3140413;ARS;2000005143019258;Pedido;1;31404,13;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230218;1035201;1609;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005143095090;Pedido;1;38842,15;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230218;1035202;1609;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005143103252;Pedido;1;38842,15;2023;02;18;18/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035203;1627;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5112168;Pedido;1;12809,09;2023;02;19;19/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230219;1035204;1609;EF-JG780CTEGWW;S20FE Clear Standing Cover White;1;737774;ARS;2000005143288770;Pedido;1;7377,74;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Fundas
20230219;1035205;1627;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5112172;Pedido;1;12809,09;2023;02;19;19/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230219;1035206;1627;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5112173;Pedido;1;12809,09;2023;02;19;19/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230219;1035207;1609;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005143428954;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035208;1609;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005143490820;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035209;1627;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5112174;Pedido;1;12809,09;2023;02;19;19/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230219;1035210;1609;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005143502192;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035211;1638;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3472149;ARS;2000005143561260;Pedido;1;34721,49;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230219;1035212;1609;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005143565654;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035213;1609;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005143622900;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035214;1627;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5112178;Pedido;1;12809,09;2023;02;19;19/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230219;1035215;1582;UN32T4300AGCZB;"32"" Smart TV HD SERIE T4300";1;5123884;ARS;2000005143730382;Pedido;1;51238,84;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Smart TV
20230219;1035216;1640;EF-PA536TLEGWW;A53 Silicone Cover Artic Blue;1;743719;ARS;ML5112181;Pedido;1;7437,19;2023;02;19;19/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Fundas
20230219;1035217;1582;6159A-FALCAR11;TCL 20B 64/4gb Gris 8;1;3305702;ARS;2000005143814098;Pedido;1;33057,02;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230219;1035218;1609;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005143884432;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035219;1609;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005143887608;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035220;1638;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005143901768;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035221;1639;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005143937968;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Baires IT;ZTE;Smartphones
20230219;1035222;1609;EP-TA20RWSCGAR;Cargador Ultra Fast USB Type-C (15w);1;413141;ARS;2000005143996520;Pedido;1;4131,41;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Cargadores
20230219;1035223;1609;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144009352;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035224;1638;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005143999826;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035225;1627;EF-PG780TNEGWW;S20FE Silicone Cover Blue;1;495785;ARS;ML5112186;Pedido;1;4957,85;2023;02;19;19/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Fundas
20230219;1035225;1627;ENVIO_MP;Costo Envío;1;178925;ARS;ML5112186;Pedido;1;1789,25;2023;02;19;19/02/2023;7;Tienda Oficial;Mercado Libre;Costo Envio;Costo Envio
20230219;1035226;1638;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1322231;ARS;2000005144056522;Pedido;1;13222,31;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Cargadores
20230219;1035227;1582;HW-T400/ZB;Soundbar 40w RMS 2ch HW-T400 Black;1;2755642;ARS;2000005144108542;Pedido;1;27556,42;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Soundbars
20230219;1035228;1582;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144119958;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035229;1594;SM-R910NZAAARO;Galaxy Watch5 44mm Graphite;1;7601719;ARS;ML5112191;Pedido;1;76017,19;2023;02;19;19/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Smartwatch
20230219;1035230;1581;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144179448;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035231;1581;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144195050;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035232;1609;6027A-FAOFAR11;Alcatel 3H Plus Gray;1;3388347;ARS;2000005144213252;Pedido;1;33883,47;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;Alcatel;Smartphones
20230219;1035233;1638;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144215394;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035234;1582;UN32T4300AGCZB;"32"" Smart TV HD SERIE T4300";1;5123884;ARS;2000005144239542;Pedido;1;51238,84;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Smart TV
20230219;1035235;1582;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144240508;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035236;1582;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144259660;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035237;1582;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144325050;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035238;1581;MG22M8074CT;Microondas  22L 850W/Grill 1100W Inox;1;11767894;ARS;2000005144312852;Pedido;1;117678,94;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230219;1035239;1582;HW-T400/ZB;Soundbar 40w RMS 2ch HW-T400 Black;1;2755642;ARS;2000005144344956;Pedido;1;27556,42;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;Soundbars
20230219;1035240;1582;SM-A045MZKEAROB;Galaxy A04 64/4GB Black 6;1;4751983;ARS;2000005144369188;Pedido;1;47519,83;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230219;1035241;1627;SM-R890NZSAARO;Galaxy Watch 4 Classic (46mm) Silver;1;10769140;ARS;ML5112215;Pedido;1;107691,4;2023;02;19;19/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Smartwatch
20230219;1035242;1582;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144382672;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035243;1627;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5112217;Pedido;1;12809,09;2023;02;19;19/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230219;1035244;1582;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144411078;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035245;1638;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144415240;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035246;1581;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144445786;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035247;1582;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144449464;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035248;1582;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144455942;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035249;1660;HW-T420/ZB;Soundbar 150w RMS 2.1ch HW-T420 Black;1;4153347;ARS;87899;Pedido;1;41533,47;2023;02;19;19/02/2023;7;Baires IT (WEB);Baires IT;Samsung;Soundbars
20230219;1035250;1582;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144484324;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035251;1639;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144483004;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Baires IT;ZTE;Smartphones
20230219;1035252;1609;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;3472149;ARS;2000005144527848;Pedido;1;34721,49;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;TCL;#N/D
20230219;1035253;1638;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144677870;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035254;1582;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144893836;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035255;1582;ZTE_8030-F;ZTE Blade V30 VITA 128/3GB Gris;1;3884215;ARS;2000005144850088;Pedido;1;38842,15;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230219;1035256;1609;ZTE_A7030-B;ZTE BLADE A71 64/3gb Gris 1;1;3966860;ARS;2000005144966512;Pedido;1;39668,6;2023;02;19;19/02/2023;7;Baires IT (ML);Mercado Libre;ZTE;#N/D
20230219;1035257;1627;SM-R890NZKAARO;Galaxy Watch 4 Classic (46mm) Black;1;10769140;ARS;ML5112266;Pedido;1;107691,4;2023;02;19;19/02/2023;7;Tienda Oficial;Mercado Libre;Samsung;Smartwatch
